username,handle,postDate,responding,retweets,likes
Rita Kartika,@RitaKar95152216,2023-05-30T16:42:23.000Z,Sdh habis pulsa 100rbhasil ga adaseminggu gue ga dapet pelayanan dgn baik dri @IndiHomeCare ini lama2 gue putus sndri ini ga gunain lgipercuma pembyran bgs klu pelayanan ancur  @IndiHome 35,,
Rita Kartika,@RitaKar95152216,2023-05-30T16:27:24.000Z,"Replying to @IndiHomeCare Tolong bgt ini gue mau cpot pasang baru ribet dan ini pindah alamat smua udah di siapin di bkin ribet juga, gue byr tepat waktu woy ga prnah telat tolong pelyanan @IndiHomeCare @IndiHome. Yg bener",,
Rita Kartika,@RitaKar95152216,2023-05-30T16:25:08.000Z,Replying to @RitaKar95152216 and @IndiHomeCare Capek wok seminggu ga kelar2 woy @IndiHomeCare @IndiHome,,
Rita Kartika,@RitaKar95152216,2023-05-30T16:19:37.000Z,SUMPAH MUAK BGT SAMA @IndiHome @IndiHomeCare. Ini proses pemindahan aja ribet bgtsurat kuasa sdh di buatkansurat izin sdhfoto selfi sdhfoto ktp sdhbner MUAKPLAYANAN BURUK BGT BGT BGT 170,,
Albaihaqy,@Dappp666,2023-05-30T16:13:23.000Z,indihome keren aku cinta kamu @IndiHome 199,,
Naufal Wafy,@NaufalWafy,2023-05-30T16:07:25.000Z,@IndiHome  ada gangguan kah? dari kemarin kok kecepatanya turun daerah jombang 172,,
.,@ArethaShn,2023-05-30T15:54:23.000Z,Bermasalah mulu tiap malem @Telkomsel @IndiHome 1119,,
Nopp,@Nvmnrg,2023-05-30T15:40:39.000Z,"@IndiHomeCare @IndiHome hi kak, apakah bisa dibaca DM saya? Trims 117",,
IndiHomeCare,@IndiHomeCare,2023-05-30T14:47:46.000Z,"Replying to @AchsanBarka @indihome_mlg and @IndiHome Hai, Kak Achsan. Maaf ya buat ga nyaman. Sira akan bantu solusikan. Yuk infoin nomor layanan, CP aktif dan detailnya via DM (http://myih.ch/dm). Terima kasih. -Sira",,
ehbuseh,@Jangkrik_japos,2023-05-30T14:27:41.000Z,@IndiHomeCare @IndiHome  monta refresh dong lambat sekali 130,,
yayya,@yayyaayyiii,2023-05-30T14:10:08.000Z,"@IndiHome @IndiHomeCare terimakasih indihome jaringan muu akhir"" ini sangat bagus,, aku kasi 1000/10 Btw besok"" jangan jelek yaa jaringannya 128",,
Ayam bertasbih,@AchsanBarka,2023-05-30T14:08:00.000Z,"WiFi lemot pooooooooooooooool, bayar gak tau telat sinyal ngadat@indihome_mlg @IndiHomeCare @IndiHome 1103",,
;),@AnggunKrismo,2023-05-30T14:03:37.000Z,"GG @IndiHome , 30mbps keluar segini wkwkw#indihome ",,
vina,@vina47094831,2023-05-30T13:54:57.000Z,Selamat malam @indihome 125,,
Aisyah Putri,@AisyahP199,2023-05-30T13:48:32.000Z,"@indihome mau cek, sekarang tuh saya pake paket yang apa ya? 213",,
Bayu Wijanarko,@beyewe16,2023-05-30T13:47:34.000Z,Plis laaaahhhh @IndiHomeCare @IndiHome ini masa udh langganan tp kagak bs dipake wifinya. Kalah sama paket data. Gakguna bgt providernyaKalau paket data inet jalanGiliran pake indihome kagak guna. malah gak kesambung ke inet.Coba tolong dibantu reset nms atau force reload ,,
Dara Anistri Maulida,@daramaulidaa,2023-05-30T12:33:56.000Z,@IndiHome ini kenapa lemot bgtsiii? Udah dimatiin terus idupin lg berkali2 tapi tetep gabisa dipake!? Plis lahhh 257,,
Abizar,@abizar090704,2023-05-30T12:32:52.000Z,Wahai @IndiHome @IndiHomeCare Ini kenapa Indikator Los nya warna merah dan tidak bisa terkoneksi ke internetSungguh sabar sayaaaa dari pagi mau zoom gabisa 3157,,
volume4four@gmail.com,volume4four@gmail.com,2023-05-30T12:12:11.000Z,"@IndiHome lelet terus dah, heran 231",,
itsmecha,@itsmechch,2023-05-30T12:08:37.000Z,oi @IndiHome 115,,
randomguy,@kelvinerr,2023-05-30T11:08:21.000Z,@IndiHome cek dm admin 127,,
Name cannot be blank,@oneclikc_,2023-05-30T11:06:07.000Z,@IndiHomeCare @IndiHome terpantau sudah 1hari internet busuk ,,
Devi Fadillawati,@DFadillawati,2023-05-30T10:37:12.000Z,@indihome lag nih 252,,
bem,@beegbeam,2023-05-30T10:25:46.000Z,@IndiHome @IndiHomeCare @telkomcare halo ini kenapa wifi/internet saya ga bisa sama sekali ya? Tadi kata orang tua saya ada teknisi lagi entah ngapain di rumah saya. Terus akhirnya internet malah jadi ga bisa. INI GIMANA SAYA BUTUH URGENT?!!! 550,,
BunnJo,@BunnJo3,2023-05-30T09:35:10.000Z,@IndiHome hi 110,,
Kurniawan,@kurniawanbrooo,2023-05-30T09:34:30.000Z,@IndiHome mau nanya 16,,
,@bulanpoernamaaa,2023-05-30T09:34:15.000Z,@IndiHome min 19,,
Indra,@bubbuuhyung,2023-05-30T09:33:41.000Z,@IndiHome sore 123,,
ITmaniac,@anakITITB,2023-05-30T09:33:10.000Z,@IndiHome halo 13,,
Jhon Kadal,@Jhonceunah,2023-05-30T09:15:55.000Z,@IndiHome sore min 131,,
Gs.77,@Galuhjuliocesar,2023-05-30T09:11:07.000Z,@IndiHome kenapa tiba tiba indihome saya add on melon gold nya aktif padahal saya gak pernah aktifin dari dulu...Tagihan jd naik 11,,
meys`,@sweetsmileeny,2023-05-30T08:15:56.000Z,"@indihome bangh kok ngeleg bangh, padahal yang make cuman aku 328",,
Onna Letsoin,@asampedis,2023-05-30T08:14:55.000Z,Assalamualaikum min @IndiHome @TENESA_TELKOM @IndiHomeCare jaringan wifi dirumah saya kayakx dibobol.. jaringan wifi hilang.  Solusinya gmn? ,,
Puji Boy,@Puji_Original,2023-05-30T08:07:06.000Z,"@IndiHome @IndiHomeCare Mau tanya Min, cara ganti password wifi gimana ya? Password wifi bocor ke tetangga. Bukannya pelit sih Min, tolong ya Mimin, terima kasih 3106",,
Joma,@Joma01181743,2023-05-30T07:51:28.000Z,koneksinya lambat @IndiHome 254,,
fitri,@fitri_141495,2023-05-30T07:51:15.000Z,modem ku los min:( @IndiHome 3168,,
Bagus,@Bagus3131_,2023-05-30T07:50:58.000Z,mau tambah kecepatan gimna caranya? @IndiHome 223,,
Andika,@Andikadika_26,2023-05-30T07:50:44.000Z,p @IndiHome 121,,
Rada,@Rada_1212,2023-05-30T07:50:37.000Z,min bisa dibantu pindah alamat kah? @IndiHome 239,,
Rina,@LuoJace,2023-05-30T07:29:18.000Z,Tiada hari tanpa ping jump bersama @IndiHomeCare @IndiHome yang tolol 139,,
krisnasoegilar,@massoeg,2023-05-30T07:05:52.000Z,"Replying to @gian_gians @txtdrimedia and 3 others Sama bang, gua kan 2 tahun lalu langganan idihong, karena tugas kerja pindah ke luar kota. Gua putus lah tuh indihomgnya. Nah sekarang gua udah balik lagi mau pasang, ehh gabisa katanya masuk daftar blacklist dan ada tunggakan 3000 perak. Padahal dulu putus baik2",,
Connect_man7,@Connect_man7,2023-05-30T06:46:59.000Z,Replying to @IndiHomeJBN Sipppp @indihome,,
𝗵𝗮𝘆𝘂𝗺𝗮23,@haristriwind,2023-05-30T06:34:54.000Z,Sangat MENGGANGU!!@IndiHome @IndiHomeCare ,,
etdah,@Si_Alan02,2023-05-30T06:06:01.000Z,"@IndiHomeCare @IndiHome @Telkomsel  gimana nih min? udah sebulan lbih tp paket smooa gk terreset dan gk bisa dipake sama sekalipadahal udah bayar penuh, gk pernah telat jg tiap bulannyakalo gini bulan mei sama aja ngasih duit ke kalian secara cuma"" tanpa kita pake benefitnya ",,
ErriC IsnainI MiftaH,@ErricI,2023-05-30T05:47:43.000Z,"Dear @IndiHomeCare, @IndiHomeapa ada perubahan setting pada internet saya ? Bbrp applikasi di gadget mobile tdk bs running dg comment ""check your internet services"", padahal sy hny bs mengandalkan wifi ketika di rumah (GSM signal weak) 136",,
NATA,@dearanatta,2023-05-30T05:37:51.000Z,Replying to @tanyakanrl pp @IndiHomeCare @IndiHome wifi rumah gue tolong dong udh 3 hari nggak nyala mulu anjirr bilangnya kmi cek dulu mulu dari minggu sampe sekarang gk kelar2 heran,,12.0
Akukamukita,@beliinobat21_,2023-05-30T04:43:26.000Z,min @IndiHome 124,,
Ayamgeprek,@Ayamgeprekyummy,2023-05-30T04:43:17.000Z,jaringan saya lambat bgt :( @IndiHome 2108,,
selsa,@selsaputrik,2023-05-30T04:43:04.000Z,min cek dm ya @IndiHome 126,,
Yyaya,@__Yyaya__,2023-05-30T03:38:31.000Z,Provider dajjal memang @IndiHome @Telkomsel jaringannya gk ada yg bener. Mending lu jualan dawet aja kalo kata gw mah. 446,,
Sandi Wiyono,@sanddiw,2023-05-30T02:13:43.000Z,Tolonglah min yakali pagi-pagi mati orang mau meeting kan @IndiHomeCare @IndiHome 139,,
Chihiromine,@chihirominee,2023-05-30T02:11:54.000Z,min koneksi indihome napa dehhh min kesel bet @IndiHome 121,,
serenitecoffetea,@serenitecoffee,2023-05-30T01:45:21.000Z,paket loss dr semalam smpe skrg blm bisa min @IndiHomecoba check dm @IndiHomeCare 256,,
sleepyhead00,@m00nl1n,2023-05-30T01:24:03.000Z,"kak, klo mau berhenti langganan gmna ya? soalnya mau pindah kota  @IndiHomeCare @IndiHome 280",,
°,@AkuLontemuu,2023-05-29T23:51:27.000Z,@IndiHomeCare @IndiHome halo indihome kenapa ya router wifi saya error gamau nyala gara2 listrik mati dinyalain gabisa lagi 122,,
yudis,@yudisz,2023-05-29T17:11:41.000Z,Replying to @tanyakanrl Halo @IndiHome,,
cegil,@skipmales,2023-05-29T16:18:21.000Z,Replying to @thvlomls and @IndiHome sru tmnan sm @smartfrencare,,
Putra Adi Kusuma,@PutraTapruz,2023-05-29T16:16:15.000Z,"@IndiHome @IndiHomeCare kalau mas arsan nya udah tidur, yg lain apakah gak ada?? ",,
baqi the beack,@baqi_thebeack,2023-05-29T16:08:07.000Z,Push rank jadi lancar..Saatnya beralih ke @IndiHome #IndiHome #AktifitasTanpaBatas #SambutHarapanBaru ,,
СОЯ⅁ІО,@Cata_Cly_Xm,2023-05-29T15:49:20.000Z,Replying to @Vrynnix @IndiHomeCare and @IndiHome Welcome to the club nih,,
DANA.id,@danawallet,2023-05-29T15:22:29.000Z,"Replying to @quaxint @smartfrenworld and @IndiHome Asisten Digital DANA siap bantu keluhan transaksi kamu: Buka app DANA, pilih History/Riwayat,  pilih transaksi yg mau dilaporin dan pilih CHAT.",,
Chikamile,@chikamile7,2023-05-29T15:19:28.000Z,@IndiHomeCare @IndiHome @indihomejkt  tolong segera dibenerin! 123,,
nola,@yourworld___,2023-05-29T15:08:05.000Z,@IndiHome ,,
audils,@hildaudila,2023-05-29T15:07:08.000Z,Kenapa yak @IndiHome @IndiHomeCare tiap akhir bulan sinyalnya selalu ngadattt 352,,
fajar nasrudin,@fajarnasrudin07,2023-05-29T15:03:21.000Z,@IndiHomeCare @IndiHome lola amat ini yah ampun dah 129,,
Dika,@Vrynnix,2023-05-29T14:42:46.000Z,ISP KNTL SEMINGGU TERAKHIR GA JELAS KONEKSINYA ASU ASU KENAPA SIHHHHH @IndiHomeCare @IndiHome ,,1.0
Siapa Saya,@akbarzayn234,2023-05-29T13:47:26.000Z,@IndiHome wifi error indikator modem blink merah 4122,,
abdul azis,@azisraka65,2023-05-29T13:39:07.000Z,"@IndiHome : Selamat malam, saya mau berhenti langganan IndiHome, apakah harus ke Plasa Telkom atau bisa dibantu secara online? Terimakasih. 369",,
Irfan Hidayatullah,@irfanhbinmarwan,2023-05-29T13:23:32.000Z,"@IndiHomeCare @IndiHome internet super lemot. Ditawarin naik speed dari 10Mbps ke 20Mbps dan akhirnya sekarang naik lagi jadi 30Mbps tapi internet serasa lebih buruk dari 10Mbps. Ga lancar, koneksi lemot. Jumlah dan jarak device aman, tetep aja luemot. Apa perlu putus aja? 147",,
cak John,@cakjoohn,2023-05-29T13:17:13.000Z,"Internet mati nih Bosque, gimanaa @IndiHomeCare @IndiHome 170",,
muliyatul fikriyah,@MuliyatulF,2023-05-29T12:41:23.000Z,@IndiHome ini kenapa ya tanda los kok merah jadi wifi ga bisa min 4241,,
DANA.id,@danawallet,2023-05-29T12:25:16.000Z,"Replying to @moqisengit @SiDoelnaikhaji and @IndiHome Asisten Digital DANA siap bantu keluhan transaksi kamu: Buka app DANA, pilih History/Riwayat,  pilih transaksi yg mau dilaporin dan pilih CHAT.",,
nurr_,@moqisengit,2023-05-29T12:24:16.000Z,Replying to @wrappedpepe1 @danawallet @SiDoelnaikhaji @IndiHome,,
Muhammad Azmi,@itsjemii,2023-05-29T12:13:45.000Z,"ini indihome mau liat ping gua pas main ml ga ?,cuma game 8bit loh kok ga mampu @IndiHomeCare @IndiHome jagonya lemot 2115",,
SUPER JUN don't chat me,@honeyfloew,2023-05-29T12:12:23.000Z,Knp sinyal lemot mulu sih min? Tolong dong di perbaiki agar sinyal nya kenceng mulu @IndiHome @IndiHomeCare 171,,
Demonsparttime,@sinatra_andri,2023-05-29T12:08:32.000Z,Jaringan @IndiHome kalo ngga Lag ya Ngilang 3101,,
#EverydayisSportsDay,@sporttiaphari,2023-05-29T12:00:29.000Z,Replying to @sporttiaphari Bang mau nongton Nowak Jokowi bang @IndiHome,,
Achmad Rifai,@rifai_ii,2023-05-29T11:46:46.000Z,Ini jaringannya dari kemarin kenapa lelet bener yak ? @indihome 33,,
R.P.S,@prasetyogrizzly,2023-05-29T11:45:48.000Z,@IndiHome @IndiHomeCare ini kenapa ya dari sore jelek bgt sinyalnya ,,
,@rismawdd,2023-05-29T11:36:47.000Z,"Halo @IndiHome lampu merah LOS berkedip dan tidak ada internet itu kenapa ya? Sudah coba di restart tapi masih mengalami gangguan, terima kasih 111",,
Hi,@ermaaprln,2023-05-29T11:34:27.000Z,Ini lagi ada gangguan atau gimana ya? @IndiHomeCare @IndiHome kok daritadi koneksi ilang ilangan? 1209,,
KIKI,@RFebri41,2023-05-29T11:32:20.000Z,Replying to @xxaprlywns @oneau7umnleaf and 2 others Iyo mas podo,,
putri,@rirureraru,2023-05-29T11:23:50.000Z,@IndiHome tolong ini error wifi nya 31155,,1.0
YourPictureHere,@_KangArie,2023-05-29T11:22:54.000Z,@IndiHome @IndiHomeCare lg gangguan massal kah? Kok koneksi internasional nya hancur 184,,
sarden abc,@azrstr,2023-05-29T11:22:27.000Z,Replying to @dxmnarya @IndiHomeCare and @IndiHome kayanya emang lagi gangguan dah,,1.0
puput,@istriwmasdoy,2023-05-29T11:21:27.000Z,"@IndiHome ini kenapa ya wifinya nge lag tb""?? saya lagi kelas online huh 3153",,
apelu,@_yntktsytta,2023-05-29T11:20:46.000Z,"Indihome ohh indihome suekk kerjaannya kok ya eror teros, haloo @IndiHomeCare @IndiHome lama² kok ngeselin yoo, saya mau ngerjain tugas ce. Sering bener jaringannya ga stabil..bagaimana ini @IndiHome 1194",,
R,@tahunenggeng,2023-05-29T11:16:41.000Z,INDIHOME LU KENAPA ANJINGGG @IndiHomeCare @IndiHome 11336,,1.0
dino,@axxyllxia___,2023-05-29T11:16:37.000Z,@IndiHome min lelet banget yaallah jaringan ini udah beberapa hari.. 3101,,
Jaerudin Panjaitan,@Cok_Panjaitan,2023-05-29T11:15:45.000Z,Jaringan mu cacat sekali @indihome 2376,,
zalfaz.com,@SuyantoMohammat,2023-05-29T11:15:22.000Z,@TelkomIndonesia @TelkomCare @IndiHomeCare @IndiHome internet troubel kah? 190,,
diperuntukkan,@yourncaa,2023-05-29T11:15:08.000Z,@IndiHome eror apa gmna dah? lemot bgt su 31345,,1.0
Fariz Rahman Hakim,@Fariz_RH,2023-05-29T11:14:00.000Z,Lagi error ngana @IndiHomeCare @IndiHome ?? 464,,
Qori chaerunisa,@QChaerunisa,2023-05-29T11:13:44.000Z,"Replying to @ddelviz @IndiHome and @IndiHomeCare Sama woy, lagi kerja terus gangguan",,
han?,@hhhandyyy,2023-05-29T11:13:16.000Z,"@IndiHome @IndiHomeCare emang  lu pada ya, lagi dipake kerja malah mokad. 252",,
Ｋｉｍ ｍｙ,@kimm9999999,2023-05-29T11:13:01.000Z,@IndiHome kok lemot bngt 3230,,
maiL lagi stress,@jametkce,2023-05-29T11:12:57.000Z,@indihome knp nih wifi sy jelek skali 2203,,
-,@nandabagus__,2023-05-29T11:11:35.000Z,"@IndiHome INDIHOME INI KNP LAGI WIFI SAYA YA KOK LEMOT, ADAKAH TROUBLE? 3315",,
Tnty48,@fbrtan022,2023-05-29T11:11:02.000Z,Hai @IndiHome knpa jelek sekali jaringannya ,,2.0
kacin,@cintaaaO__o,2023-05-29T11:10:54.000Z,Replying to @cintaaaO__o gajelas ah gmn sih @IndiHome,,
yoga,@yoga_adityass,2023-05-29T11:09:29.000Z,heiii kamu @IndiHomeCare @IndiHome  lemot banget siii 1394,,
Nucky Rozandy,@nuckyrozandy24,2023-05-29T10:38:33.000Z,"@IndiHomeCare @IndiHome CERDAS! Gangguan sore ini tanggal 29 Mei 2023, baru bisa diperbaiki besok , mulai pukul 14.00 PULAK! Padahal bayar langganan tertib, Bener2 pelayanannya! ",,
IndiHome,@IndiHome,2023-05-29T09:56:35.000Z,Replying to @IndiHome Cek info lengkapnya di http://myih.ch/paket-akses-netflix…#AktivitasTanpaBatas#InternetnyaIndonesia#IndiHome,,2.0
IndiHome,@IndiHome,2023-05-29T09:56:35.000Z,"Kumpul bareng teman atau keluarga terasa makin lengkap sambil nonton film-film seru Nah, supaya streaming film favorit makin lancar, yuk langganan Paket IndiHome (Dengan Akses Netflix) dengan kecepatan hingga 100 Mbps. Sekarang turun harga, lho! ",50.0,8.0
Ibrahim Mukni,@MukniMuk94470,2023-05-29T09:51:51.000Z,@IndiHome sore min 128,,
Akb,@SomedayBuls,2023-05-29T09:38:29.000Z,@IndiHome cek dm 118,,
,@julianiolivia22,2023-05-29T08:49:08.000Z,@IndiHome 111,,
kabel kebakar,@kebakar_kabel,2023-05-29T08:23:45.000Z,Replying to @meylolio and @IndiHome Aokwowkwowok,,
DANA.id,@danawallet,2023-05-29T08:00:44.000Z,"Replying to @Niet88262620 @deai_org and 2 others Asisten Digital DANA siap bantu keluhan transaksi kamu: Buka app DANA, pilih History/Riwayat,  pilih transaksi yg mau dilaporin dan pilih CHAT.",,
meyy,@meylolio,2023-05-29T07:53:46.000Z,Replying to @kebakar_kabel and @IndiHome ISSSH,,
BunnJo,@BunnJo3,2023-05-29T07:49:04.000Z,@IndiHome soreee 110,,
kabel kebakar,@kebakar_kabel,2023-05-29T07:48:54.000Z,Replying to @meylolio Aowkowkwowlok @IndiHome,,
Bensutoyo,@bensutoyo,2023-05-29T07:47:54.000Z,@IndiHome min haloo 148,,
Indra,@bubbuuhyung,2023-05-29T07:47:39.000Z,@IndiHome min 19,,
ITmaniac,@anakITITB,2023-05-29T07:47:01.000Z,@IndiHome halo min 19,,
Devi Fadillawati,@DFadillawati,2023-05-29T07:45:25.000Z,@IndiHome siang min 19,,
@IdRin94 | #CloudBase #DackieSwap,@IdRin94 | #CloudBase,2023-05-29T07:10:55.000Z,"#GaFin #MantaNetwork https://twitter.com/Gafin_io/status/1662082287813685248… @hallo_sayael @Telkomsel @indihome Quote TweetGaFin@Gafin_io·May 26 We're so thrilled to establish a strategic partnership with @MantaNetwork, The Fastest ZK Layer 1.Based on a deep-rooted focus on our users, we will strive to go further in Web3 landscape  NFT Collection Giveaway https://galxe.com/GaFin/campaign/GCaMpUN8JZ…",,
Hamcohamise,@Hamcohamise1,2023-05-29T06:43:26.000Z,min @IndiHome 127,,
@AgnitiaBudia,@AgnitiaBudia,2023-05-29T06:43:11.000Z,lambat min @IndiHome 258,,
P.Coen,@bangcad_doank19,2023-05-29T06:42:43.000Z,@IndiHome min 117,,
Curren,@Curren43924228,2023-05-29T06:42:16.000Z,min tolong min @IndiHome 170,,
caramelmacchiato,@ice_caramel12,2023-05-29T06:39:02.000Z,min @IndiHome 122,,
itsmecha,@itsmechch,2023-05-29T06:38:30.000Z,@IndiHome 115,,
volume4four@gmail.com,volume4four@gmail.com,2023-05-29T06:38:14.000Z,min cek tagihan min @IndiHome 272,,
BadCat,@risk_kids,2023-05-29T06:20:50.000Z,Fvck lah lan binding di lock @IndiHomeCare @IndiHome device gua jdi banyak yang ga kepake gara gara harus pake kabel lan. Masa iya harus ngeluarin duit buat ganti device atau beli hub/switch. 156,,
bion,@kagungdwi,2023-05-29T06:12:12.000Z,"@IndiHome halo indihome, apa betul syarat mengajukan berhenti wifi harus menyertakan foto selfie dgn ktp? 294",,
wiradhaninjaya,@wiradhaninjaya,2023-05-29T05:55:28.000Z,mau pindah paket @IndiHome 260,,
yusuf serebu,@YSerebu,2023-05-29T05:55:04.000Z,loss merah min @IndiHome 278,,
sieg zelda,@ZeldaSieg,2023-05-29T05:53:59.000Z,cek billing min @IndiHome 232,,
tir,@johnnymorkli,2023-05-29T05:49:40.000Z,Replying to @johnnymorkli @IndiHome @IndiHomeCare tolong dong ini saya mau kelas online jadi terhambat karena wifinya eror terus,,
tir,@johnnymorkli,2023-05-29T05:49:07.000Z,halo admin @IndiHome ini kenapa ya wifinya dari kemaren bermasalah terus? tulisanny tidak ada koneksi internet terus padahal udh coba di restart 377,,
,@drownenthusiast,2023-05-29T05:36:29.000Z,Replying to @drownenthusiast internet yg sesuai. kalo gini terus caranya rasanya pengen cabut internet indihome aja @IndiHomeCare @IndiHome tuh liat sampe mau buka gambar aja gak kuat,,
its,@aku_its,2023-05-29T05:09:27.000Z,Replying to @aqshaaall and @IndiHome mangkane gawe @xlhomeid,,
Bilqis85,@Bilqis85260147,2023-05-29T04:50:53.000Z,Min mau naikin kecepatan aja @IndiHome 225,,
Egha Permana™,@egHa_jLeq,2023-05-29T04:49:53.000Z,Gmn caranya berhenti sementara layanan @IndiHome @IndiHomeCare karna mau pindah rumah?? 155,,
Mayogi Ariski Pondok,@MayogiAriskii,2023-05-29T04:18:09.000Z,Replying to @MayogiAriskii Habis pulsa saya telfon call center kalian. Ada aplikasi kayak gak berguna. Saya pindahkan wifi juga pakai biaya. Bukannya gratis. Tolonglah kejelasannya @IndiHomeCare @IndiHome,,
Deasy_kartika,@Kartikadessi026,2023-05-29T04:06:25.000Z,@IndiHome @IndiHomeCare haduh haduhh pagi ini mati udah 3 kali buswett woyyy… bayar mahal” tapi sering error gimana sih  benerin donk 152,,
Hendro Plered,@HendroPlered,2023-05-29T04:05:17.000Z,"Hallo @IndihomeJTD @IndiHomeCare @IndiHome saya sdh 3X digagalkan sepihak, untuk mau pasang baru. Padahal sdh terpenuhi syarat2nya. Saya tunggu jawabannya ya. Terimakasih ",,
Yogi Natasukma™,@SoundOfYogi,2023-05-29T03:37:10.000Z,@indihome yo reset koneksi gue dong ,,
Fegry D. Firdaus,@fegrydfirdaus,2023-05-29T03:26:58.000Z,Replying to @aditiaparmanda @IndiHomeCare and @IndiHome @HaloBCA min tolong di bantu,8.0,
,@bamtaniie,2023-05-29T03:25:17.000Z,Wah errornya dari semalem sampe sekarang tapi teknisi baru datengnya besok  luar biasa payah penanganan nya  @IndiHome @IndiHomeCare ,,
KIRUN,@renggasaputraa7,2023-05-29T03:20:23.000Z,"@IndiHome @IndiHomeCare internet kalian makin hari super cepat ya, 20mbps kaya 2mbps kalian buat. Naikin kapasitas pun gk ada blg2nya. Harus diapresiasi bener kerja kalian 122",,
Bima Si Jago Thuru,@fu1m4_n0ury0ku,2023-05-29T03:13:28.000Z,"@IndiHome dear Indihome, Saya ingin berhenti berlangganan, terima kasih 366",,
Name cannot be blank,@blankspcd,2023-05-29T02:26:55.000Z,"Dear @IndiHome sayang, ada apa dengan jaringan Indihome seminggu terakhir ini? Masa mau upload video gagal terus dan sering disconnect? Kalau disuruh restart router, itu sudah sering aku lakukan loh yaa 269",,
UNBLOK IMEI PAKAI PAYLATER? BISA! Mention aftr dm,@zyxriin,2023-05-29T00:12:36.000Z,"@IndiHomeCare @IndiHome min pppp saya mau masang wifi Indihome dirumah saya, biayanya berapa? 360",,
rin.,@blissezone,2023-05-28T16:27:02.000Z,@IndiHome tolong itu jaringannya jangan ngeselin untuk malam ini dong????? 151,,
Fathur,@totojuro,2023-05-28T16:24:34.000Z,Ada masalah apa ya @IndiHome sama hidup saya. Kok rasanya senang ganggu kebahagiaan orang lain. Ini saya lgi nonton bola jadi ga seru lgi krn wifinya lemot sat 1129,,
Rizky D Plokis,@plokis_id,2023-05-28T16:23:08.000Z,"@IndiHome indihome tv saya tidak bisa di akses, stb gagal mendapatkan alamat ip.. Udah direstart bolak balik masih ga bisa 11107",1.0,
